lat,lon,ele,date
0.7502173871320734,0.7561892755138672,0.0,1970-01-01 00:00:01
0.7502185215960873,0.7561922774801807,0.0,1970-01-01 00:00:01
0.7502211395899652,0.756195279446494,0.0,1970-01-01 00:00:01
0.7502207556175298,0.7561948954740588,0.0,1970-01-01 00:00:01
0.7502241415562785,0.7561960299380724,0.0,1970-01-01 00:00:01
0.750225258567,0.7561978974403721,0.0,1970-01-01 00:00:01
0.7502230070922649,0.756198263959515,0.0,1970-01-01 00:00:01
0.7502177711045088,0.7561971469487937,0.0,1970-01-01 00:00:01
0.7502185215960873,0.7561967804296509,0.0,1970-01-01 00:00:01
0.7502192720876655,0.7561975134679367,0.0,1970-01-01 00:00:01
0.7502233910647003,0.756198263959515,0.0,1970-01-01 00:00:01
0.7502241415562785,0.7561971469487937,0.0,1970-01-01 00:00:01
0.7502293775440345,0.756195279446494,0.0,1970-01-01 00:00:01
0.750232379510348,0.756193394490902,0.0,1970-01-01 00:00:01
0.7502357479958044,0.7561773025551985,0.0,1970-01-01 00:00:01
0.750242118447574,0.756169431120272,0.0,1970-01-01 00:00:01
0.7502443524690168,0.756164561651659,0.0,1970-01-01 00:00:01
0.7502466039437519,0.7561593256639032,0.0,1970-01-01 00:00:01
0.7502488554184867,0.7561510877098336,0.0,1970-01-01 00:00:01
0.7502481049269085,0.756149586726677,0.0,1970-01-01 00:00:01
0.750239866972839,0.7561492027542414,0.0,1970-01-01 00:00:01
0.7502316290187696,0.7561465847603634,0.0,1970-01-01 00:00:01
0.7502271260692994,0.7561462182412206,0.0,1970-01-01 00:00:01
0.7502177711045088,0.7561507037373982,0.0,1970-01-01 00:00:01
0.7502106501611607,0.7561589416914676,0.0,1970-01-01 00:00:01
0.7502042797093909,0.756169431120272,0.0,1970-01-01 00:00:01
0.7501990437216349,0.7561698150927074,0.0,1970-01-01 00:00:01
0.7501964257277568,0.7561712986225717,0.0,1970-01-01 00:00:01
0.7501952912637432,0.756173183578164,0.0,1970-01-01 00:00:01
0.7501937902805864,0.7561799205490766,0.0,1970-01-01 00:00:01
0.7501896713035517,0.756185907028411,0.0,1970-01-01 00:00:01
0.7501859362989524,0.7561866575199893,0.0,1970-01-01 00:00:01
0.7501743298594267,0.7561866575199893,0.0,1970-01-01 00:00:01
0.7501709613739704,0.7561874080115677,0.0,1970-01-01 00:00:01
0.7501556024765528,0.756195279446494,0.0,1970-01-01 00:00:01
0.7501510995270826,0.7561986479319506,0.0,1970-01-01 00:00:01
0.7501495985439259,0.7562023829365497,0.0,1970-01-01 00:00:01
0.7501510995270826,0.7562061353944415,0.0,1970-01-01 00:00:01
0.7501608384643088,0.7562102543714762,0.0,1970-01-01 00:00:01
0.7501630899390438,0.7562121218737758,0.0,1970-01-01 00:00:01
0.7501630899390438,0.7562151238400893,0.0,1970-01-01 00:00:01
0.750156719487274,0.7562241122857369,0.0,1970-01-01 00:00:01
0.750154468012539,0.756229348273493,0.0,1970-01-01 00:00:01
0.750151483499518,0.7562458241816319,0.0,1970-01-01 00:00:01
0.7501473645224833,0.7562559470912935,0.0,1970-01-01 00:00:01
0.7501454795668911,0.756271305988711,0.0,1970-01-01 00:00:01
0.750141744562292,0.7562829124282369,0.0,1970-01-01 00:00:01
0.7501391265684141,0.7562866474328361,0.0,1970-01-01 00:00:01
0.7501327561166442,0.7562877818968499,0.0,1970-01-01 00:00:01
0.750132005625066,0.756288898907571,0.0,1970-01-01 00:00:01
0.750133122635787,0.7562915169014491,0.0,1970-01-01 00:00:01
0.7501376255852572,0.7562934018570412,0.0,1970-01-01 00:00:01
0.7501398770599923,0.7562967703424976,0.0,1970-01-01 00:00:01
0.7501394930875569,0.7563012558386751,0.0,1970-01-01 00:00:01
0.7501357580829575,0.7563068757988666,0.0,1970-01-01 00:00:01
0.7501335066082224,0.756307626290445,0.0,1970-01-01 00:00:01
0.7501271361564528,0.7563061253072882,0.0,1970-01-01 00:00:01
0.7501241341901392,0.7563042578049887,0.0,1970-01-01 00:00:01
0.7501222666878398,0.7563001388279539,0.0,1970-01-01 00:00:01
0.7501226506602752,0.7562982713256542,0.0,1970-01-01 00:00:01
0.7501222666878398,0.7562986378447972,0.0,1970-01-01 00:00:01
0.7501222666878398,0.7562978873532188,0.0,1970-01-01 00:00:01
0.7501230171794181,0.756297520834076,0.0,1970-01-01 00:00:01
0.7501219001686967,0.7562982713256542,0.0,1970-01-01 00:00:01
0.7501215161962613,0.7562930178846058,0.0,1970-01-01 00:00:01
0.7501147792253486,0.756279159970345,0.0,1970-01-01 00:00:01
0.7501125277506135,0.7562701715246972,0.0,1970-01-01 00:00:01
0.7501095257843002,0.7562683040223975,0.0,1970-01-01 00:00:01
0.7500960518424747,0.7562731734910105,0.0,1970-01-01 00:00:01
0.7500904318822833,0.7562787934512021,0.0,1970-01-01 00:00:01
0.7500799424534789,0.7562934018570412,0.0,1970-01-01 00:00:01
0.7500720884718449,0.756307259771302,0.0,1970-01-01 00:00:01
0.7500717044994095,0.7563087433011662,0.0,1970-01-01 00:00:01
0.750068336013953,0.7563132462506365,0.0,1970-01-01 00:00:01
0.7500563630552843,0.7563237356794409,0.0,1970-01-01 00:00:01
0.7500499926035147,0.7563312231419319,0.0,1970-01-01 00:00:01
0.7500488581395008,0.756333474616667,0.0,1970-01-01 00:00:01
0.7500473746096368,0.7563398276151443,0.0,1970-01-01 00:00:01
0.7500425051410236,0.7563495665523705,0.0,1970-01-01 00:00:01
0.7500413706770097,0.7563488160607921,0.0,1970-01-01 00:00:01
